feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
climb_rate_ms,engine_fault,0.4561006425652682,0.5438993574347317,1.3000365187614793,16006,16099,1.0,0.9999378881987577
climb_rate_ms,rudder_fault,0.47666700442188625,0.5233329955781137,1.3751812942644503,979,16099,1.0,0.9999378881987577
climb_residual,aileron_fault,0.5133438556363565,0.5133438556363565,1.0758757751606918,3916,16084,0.9982156512872802,0.9990062111801242
climb_residual,aileron_rudder_fault,0.5010336843835973,0.5010336843835973,0.894448188156776,481,16084,0.9979253112033195,0.9990062111801242
climb_residual,elevator_fault,0.4865523401193615,0.5134476598806386,1.507639339441562,842,16084,0.9976303317535545,0.9990062111801242
climb_residual,engine_fault,0.4999537802273267,0.5000462197726733,1.1456371569472847,15982,16084,0.9985005622891415,0.9990062111801242
climb_residual,rudder_fault,0.5201159588390458,0.5201159588390458,1.4206609940255341,976,16084,0.9969356486210419,0.9990062111801242
roll_error_2s_mean,aileron_fault,0.1920555061169062,0.8079444938830938,2.0680645318456614,3923,10068,1.0,0.6253416149068323
roll_error_2s_mean,aileron_rudder_fault,0.1700249506674118,0.8299750493325881,1.002775028274113,482,10068,1.0,0.6253416149068323
roll_error_2s_mean,elevator_fault,0.16501521878712905,0.834984781212871,1.052179227335894,844,10068,1.0,0.6253416149068323
roll_error_2s_mean,engine_fault,0.1757945043267148,0.8242054956732852,1.1621151916230115,11285,10068,0.7050481069598901,0.6253416149068323
roll_error_2s_mean,rudder_fault,0.20332677527237664,0.7966732247276234,1.6966422537171058,979,10068,1.0,0.6253416149068323
roll_error_2s_std,aileron_fault,0.8654355959977853,0.8654355959977853,1.0327363892305121,3916,10045,0.9982156512872802,0.6239130434782608
roll_error_2s_std,aileron_rudder_fault,0.8582242693740951,0.8582242693740951,0.5650353835591516,481,10045,0.9979253112033195,0.6239130434782608
roll_error_2s_std,elevator_fault,0.8503364314267506,0.8503364314267506,0.6318186110190848,842,10045,0.9976303317535545,0.6239130434782608
roll_error_2s_std,engine_fault,0.8635787972512253,0.8635787972512253,0.8712031931027598,11257,10045,0.7032987629638885,0.6239130434782608
roll_error_2s_std,rudder_fault,0.8369039119046259,0.8369039119046259,0.9742436247942616,976,10045,0.9969356486210419,0.6239130434782608
roll_error_2s_max,aileron_fault,0.2511153825158942,0.7488846174841057,1.599534833444695,3923,10068,1.0,0.6253416149068323
roll_error_2s_max,aileron_rudder_fault,0.24519944872790336,0.7548005512720967,0.8160101176283707,482,10068,1.0,0.6253416149068323
roll_error_2s_max,elevator_fault,0.22727267378037874,0.7727273262196213,0.8696462912537077,844,10068,1.0,0.6253416149068323
roll_error_2s_max,engine_fault,0.24568279078429725,0.7543172092157028,1.0266590464563898,11285,10068,0.7050481069598901,0.6253416149068323
roll_error_2s_max,rudder_fault,0.2535595539706908,0.7464404460293093,1.3152193480217425,979,10068,1.0,0.6253416149068323
roll_error_2s_rms,aileron_fault,0.2724846774788942,0.7275153225211057,1.658501689204823,3923,10068,1.0,0.6253416149068323
roll_error_2s_rms,aileron_rudder_fault,0.2008765704413309,0.7991234295586691,0.8105378413234623,482,10068,1.0,0.6253416149068323
roll_error_2s_rms,elevator_fault,0.20404048677523645,0.7959595132247635,0.852367113682265,844,10068,1.0,0.6253416149068323
roll_error_2s_rms,engine_fault,0.22565061788962218,0.7743493821103778,1.0005216010953013,11285,10068,0.7050481069598901,0.6253416149068323
roll_error_2s_rms,rudder_fault,0.2658066110611275,0.7341933889388725,1.3720407602661016,979,10068,1.0,0.6253416149068323
roll_error_5s_mean,aileron_fault,0.16736331179947722,0.8326366882005227,1.9049968721478634,3923,10140,1.0,0.6298136645962733
roll_error_5s_mean,aileron_rudder_fault,0.1595973794266166,0.8404026205733834,0.8384990303143204,482,10140,1.0,0.6298136645962733
roll_error_5s_mean,elevator_fault,0.15283939538405453,0.8471606046159454,0.6211337352660615,844,10140,1.0,0.6298136645962733
roll_error_5s_mean,engine_fault,0.1638986700981768,0.8361013299018232,0.7341189841039198,11321,10140,0.7072972635261777,0.6298136645962733
roll_error_5s_mean,rudder_fault,0.1839050030925571,0.8160949969074429,1.1620994289145943,979,10140,1.0,0.6298136645962733
roll_error_5s_std,aileron_fault,0.8650865062628331,0.8650865062628331,1.1559850226340718,3916,10117,0.9982156512872802,0.6283850931677019
roll_error_5s_std,aileron_rudder_fault,0.8448738121566035,0.8448738121566035,0.646712431598564,481,10117,0.9979253112033195,0.6283850931677019
roll_error_5s_std,elevator_fault,0.8440602433710857,0.8440602433710857,0.5713324398955879,842,10117,0.9976303317535545,0.6283850931677019
roll_error_5s_std,engine_fault,0.8553143049660861,0.8553143049660861,0.8881904971801863,11293,10117,0.7055479195301761,0.6283850931677019
roll_error_5s_std,rudder_fault,0.8425055943817985,0.8425055943817985,1.0777697628523857,976,10117,0.9969356486210419,0.6283850931677019
